wavelength (nm),irradiance (W/m^2/nm),uncertainty (W/m^2/nm),bandwidth (nm)
1404.8,0.3405462825428438,0.0010216389782726765,1.0
1404.9,0.34065608933608177,0.0010219683172181249,1.0
1405.0,0.3407275321873641,0.0010221826378256083,1.0
1405.1,0.340751279867059,0.0010222538840025663,1.0
1405.2,0.3407216077557027,0.0010221648262813687,1.0
1405.3,0.34063410999433635,0.0010219024261459708,1.0
1405.4,0.34048454057375904,0.001021453645080328,1.0
1405.5,0.3402692429307532,0.0010208077728748322,1.0
1405.6,0.33998725796676993,0.0010199617827311158,1.0
1405.7,0.3396436209491908,0.0010189309250563383,1.0
1405.8,0.33925249856283185,0.0010177575750276446,1.0
1405.9,0.33883867751081587,0.0010165161220356822,1.0
1406.0,0.3384369950498092,0.0010153111070394516,1.0
1406.1,0.3380871139010525,0.0010142613900825381,1.0
1406.2,0.33782663872015,0.0010134800104424357,1.0
1406.3,0.3376823443415916,0.0010130470618605614,1.0
1406.4,0.3376632422954929,0.0010129896691069007,1.0
1406.5,0.3377562548735154,0.0010132688330486417,1.0
1406.6,0.33792701437765715,0.0010137810604646802,1.0
1406.7,0.338125138162272,0.0010143753606826067,1.0
1406.8,0.33829286052100893,0.0010148786241188645,1.0
1406.9,0.3383750232966971,0.0010151250753551722,1.0
1407.0,0.3383290764818394,0.001014987239614129,1.0
1407.1,0.3381330007722509,0.0010143989929929376,1.0
1407.2,0.3377903528250503,0.0010133710457012057,1.0
1407.3,0.3373312843008685,0.001011993968859315,1.0
1407.4,0.33680851564806463,0.0010104256216436625,1.0
1407.5,0.33628823465712193,0.001008864725008607,1.0
1407.6,0.3358370487241388,0.0010075111640617251,1.0
1407.7,0.3355079180721116,0.001006523845717311,1.0
1407.8,0.33532913610823273,0.0010059874039143324,1.0
1407.9,0.3352999135743213,0.0010058998595923185,1.0
1408.0,0.3353941050443101,0.0010061822831630707,1.0
1408.1,0.3355707789895034,0.0010067123221233487,1.0
1408.2,0.3357875952052116,0.0010073628509417176,1.0
1408.3,0.3360123739369977,0.0010080371284857392,1.0
1408.4,0.3362287805377006,0.001008686376735568,1.0
1408.5,0.3364358059557223,0.0010093074524775147,1.0
1408.6,0.33664178235970615,0.0010099253850057721,1.0
1408.7,0.33685637066941027,0.001010569161735475,1.0
1408.8,0.3370840866405022,0.0010112524032592773,1.0
1408.9,0.3373210039632976,0.0010119631187990308,1.0
1409.0,0.33755516387776496,0.0010126655688509345,1.0
1409.1,0.33776952240344166,0.0010133086470887065,1.0
1409.2,0.3379457967242396,0.0010138375218957663,1.0
1409.3,0.3380677820709264,0.0010142034152522683,1.0
1409.4,0.3381234397585916,0.0010143703548237681,1.0
1409.5,0.33810588625702503,0.0010143177350983024,1.0
1409.6,0.3380137928151119,0.0010140413651242852,1.0
1409.7,0.3378518750007176,0.0010135556804016232,1.0
1409.8,0.33763093266312716,0.0010128928115591407,1.0
1409.9,0.3373689788719618,0.0010121070081368089,1.0
1410.0,0.3370895614947188,0.0010112687014043331,1.0
1410.1,0.3368196351968658,0.001010458916425705,1.0
1410.2,0.3365855352260578,0.0010097566992044449,1.0
1410.3,0.33640798210719464,0.0010092239826917648,1.0
1410.4,0.3362975658867538,0.0010088927811011672,1.0
1410.5,0.33625170898738505,0.0010087551781907678,1.0
1410.6,0.33625428656473516,0.0010087629780173302,1.0
1410.7,0.33627812415991903,0.001008834457024932,1.0
1410.8,0.3362892437087202,0.0010088677518069744,1.0
1410.9,0.3362530277478898,0.0010087591363117099,1.0
1411.0,0.33614099304864764,0.0010084229288622737,1.0
1411.1,0.3359369148605418,0.0010078107006847858,1.0
1411.2,0.33564120279857756,0.0010069236159324646,1.0
1411.3,0.33527166012956855,0.0010058149928227067,1.0
1411.4,0.3348596473779416,0.0010045788949355483,1.0
1411.5,0.33444205986599923,0.0010033262660726905,1.0
1411.6,0.3340503280524373,0.0010021510533988476,1.0
1411.7,0.3337009164623451,0.001001102733425796,1.0
1411.8,0.33339093780946616,0.0010001728078350425,1.0
1411.9,0.3331012700664819,9.993038838729262E-4,1.0
1412.0,0.3328062473565996,9.98418778181076E-4,1.0
1412.1,0.33248617818773746,9.974585846066475E-4,1.0
1412.2,0.33213692644740345,9.964107302948833E-4,1.0
1412.3,0.33177227917723773,9.953168919309974E-4,1.0
1412.4,0.33141800216013195,9.942540200427175E-4,1.0
1412.5,0.3311012998268008,9.93303838185966E-4,1.0
1412.6,0.3308405449088216,9.925217600539327E-4,1.0
1412.7,0.33064156193175676,9.919247822836041E-4,1.0
1412.8,0.33050151356239915,9.915046393871307E-4,1.0
1412.9,0.33041834173511264,9.912550449371338E-4,1.0
1413.0,0.33039969925706864,9.91199049167335E-4,1.0
1413.1,0.3304659569818211,9.913978865370154E-4,1.0
1413.2,0.33064471896448017,9.919340955093503E-4,1.0
1413.3,0.33095895361716987,9.928769432008266E-4,1.0
1413.4,0.33141420572837593,9.942427277565002E-4,1.0
1413.5,0.3319909236745548,9.959727758541703E-4,1.0
1413.6,0.3326455483966112,9.979367023333907E-4,1.0
1413.7,0.33331955490184306,9.999587200582027E-4,1.0
1413.8,0.33395361894875764,0.001001860830001533,1.0
1413.9,0.3345002751497948,0.0010035008890554309,1.0
1414.0,0.3349320193559432,0.0010047961259260774,1.0
1414.1,0.33524289716371175,0.001005728729069233,1.0
1414.2,0.33544456761483554,0.0010063337394967675,1.0
1414.3,0.3355592897881365,0.001006677863188088,1.0
1414.4,0.33561261966369865,0.0010068379342556,1.0
1414.5,0.3356274557193768,0.0010068824049085379,1.0
1414.6,0.33562116163514977,0.001006863545626402,1.0
1414.7,0.3356045272696924,0.0010068136034533381,1.0
1414.8,0.33558245801245806,0.0010067474795505404,1.0
1414.9,0.33555572314040777,0.0010066672693938017,1.0
1415.0,0.33552260426864144,0.0010065678507089615,1.0
1415.1,0.3354803939418805,0.0010064411908388138,1.0
1415.2,0.33542631477057694,0.0010062790242955089,1.0
1415.3,0.3353581588299465,0.001006074482575059,1.0
1415.4,0.33527477719985244,0.0010058243060484529,1.0
1415.5,0.33517632973005296,0.0010055290767922997,1.0
1415.6,0.3350645148242283,0.0010051935678347945,1.0
1415.7,0.3349422397498548,0.0010048267431557178,1.0
1415.8,0.3348131211077106,0.0010044394293799996,1.0
1415.9,0.33468033591173885,0.0010040410561487079,1.0
1416.0,0.33454501310085655,0.0010036351159214973,1.0
1416.1,0.3344048148723507,0.0010032143909484148,1.0
1416.2,0.334253127442478,0.0010027594398707151,1.0
1416.3,0.33407962052061796,0.001002238830551505,1.0
1416.4,0.3338724052810085,0.0010016171727329493,1.0
1416.5,0.33362170091657284,0.0010008651297539473,1.0
1416.6,0.3333242504884887,9.999728063121438E-4,1.0
1416.7,0.332987137339164,9.989615064114332E-4,1.0
1416.8,0.33262963335506557,9.978888556361198E-4,1.0
1416.9,0.3322820600371921,9.968462400138378E-4,1.0
1417.0,0.33198099300832984,9.959429735317826E-4,1.0
1417.1,0.33176199883966684,9.952860418707132E-4,1.0
1417.2,0.3316513828070283,9.949541417881846E-4,1.0
1417.3,0.33165933533249614,9.949780069291592E-4,1.0
1417.4,0.33177653517704847,9.953295812010765E-4,1.0
1417.5,0.33197528837008594,9.95925860479474E-4,1.0
1417.6,0.3322149231387698,9.966447250917554E-4,1.0
1417.7,0.3324501020954454,9.973503183573484E-4,1.0
1417.8,0.3326397938053179,9.979193564504385E-4,1.0
1417.9,0.33275498553728344,9.982649935409427E-4,1.0
1418.0,0.33278346876606346,9.983504423871636E-4,1.0
1418.1,0.3327309781017315,9.981929324567318E-4,1.0
1418.2,0.33261893341187954,9.978568414226174E-4,1.0
1418.3,0.33247901492045046,9.974370477721095E-4,1.0
1418.4,0.3323461398089898,9.97038441710174E-4,1.0
1418.5,0.33225105917472125,9.96753224171698E-4,1.0
1418.6,0.33221424377729775,9.966427460312843E-4,1.0
1418.7,0.33224247724083067,9.967274963855743E-4,1.0
1418.8,0.3323287361665713,9.969862876459956E-4,1.0
1418.9,0.3324552472595358,9.973658015951514E-4,1.0
1419.0,0.33259862250198485,9.977958397939801E-4,1.0
1419.1,0.3327352241109323,9.982057381421328E-4,1.0
1419.2,0.33284604994637845,9.985382203012705E-4,1.0
1419.3,0.3329187116520667,9.987561497837305E-4,1.0
1419.4,0.3329477044019508,9.98843228444457E-4,1.0
1419.5,0.3329331380927396,9.987994562834501E-4,1.0
1419.6,0.33287809982288713,9.986342629417777E-4,1.0
1419.7,0.3327862461556113,9.983588242903352E-4,1.0
1419.8,0.3326598449593556,9.979796595871449E-4,1.0
1419.9,0.33249877634680153,9.974964195862412E-4,1.0
1420.0,0.3323008523743844,9.96902585029602E-4,1.0
1420.1,0.33206308584974886,9.961893083527684E-4,1.0
1420.2,0.33178408807812093,9.953522821888328E-4,1.0
1420.3,0.33146688621429565,9.944007033482194E-4,1.0
1420.4,0.33112130102778914,9.933639084920287E-4,1.0
1420.5,0.33076508583236575,9.922953322529793E-4,1.0
1420.6,0.33042281752834085,9.912685491144657E-4,1.0
1420.7,0.3301220901802146,9.90366330370307E-4,1.0
1420.8,0.3298888394112468,9.896665578708053E-4,1.0
1420.9,0.3297404688638556,9.89221385680139E-4,1.0
1421.0,0.32968148430309896,9.89044550806284E-4,1.0
1421.1,0.3297025544993448,9.891076479107141E-4,1.0
1421.2,0.3297809108526671,9.893426904454827E-4,1.0
1421.3,0.32988493308278205,9.896547999233007E-4,1.0
1421.4,0.329978425210079,9.899353608489037E-4,1.0
1421.5,0.33002398239115116,9.900720324367285E-4,1.0
1421.6,0.32998460939759733,9.899537544697523E-4,1.0
1421.7,0.32982447990237235,9.894734248518944E-4,1.0
1421.8,0.32951069482712747,9.885320905596018E-4,1.0
1421.9,0.32901782806970714,9.870534995570779E-4,1.0
1422.0,0.32833545942400216,9.850063361227512E-4,1.0
1422.1,0.32747731598799346,9.824319276958704E-4,1.0
1422.2,0.32648837548738,9.794651996344328E-4,1.0
1422.3,0.3254466146323085,9.76339855697006E-4,1.0
1422.4,0.32445579589703677,9.733674232847989E-4,1.0
1422.5,0.3236302817929101,9.708909201435745E-4,1.0
1422.6,0.3230739646721148,9.692219318822026E-4,1.0
1422.7,0.32285835732020257,9.685751283541322E-4,1.0
1422.8,0.3230055589662373,9.690166916698217E-4,1.0
1422.9,0.3234809221751404,9.704427793622017E-4,1.0
1423.0,0.3241974686972594,9.72592446487397E-4,1.0
1423.1,0.3250314948010075,9.750945027917624E-4,1.0
1423.2,0.32584533987278935,9.775360813364387E-4,1.0
1423.3,0.3265127325942778,9.7953830845654E-4,1.0
1423.4,0.3269413996925819,9.808242321014404E-4,1.0
1423.5,0.3270881717423916,9.812646312639117E-4,1.0
1423.6,0.32696464784178253,9.808940812945366E-4,1.0
1423.7,0.32663211039178486,9.798964019864798E-4,1.0
1423.8,0.3261874782988858,9.78562398813665E-4,1.0
1423.9,0.32574194705109716,9.772258345037699E-4,1.0
1424.0,0.3253980103152216,9.761941037140787E-4,1.0
1424.1,0.32522906910207866,9.756872314028442E-4,1.0
1424.2,0.3252663740393865,9.757991647347808E-4,1.0
1424.3,0.325496028188796,9.764881106093526E-4,1.0
1424.4,0.3258660204352498,9.775981307029724E-4,1.0
1424.5,0.32630063194643494,9.78901982307434E-4,1.0
1424.6,0.3267177099372733,9.8015321418643E-4,1.0
1424.7,0.32704528205415845,9.811358759179711E-4,1.0
1424.8,0.3272334851631582,9.817004902288318E-4,1.0
1424.9,0.32726090938729047,9.817826794460416E-4,1.0
1425.0,0.3271369359092367,9.814108489081264E-4,1.0
1425.1,0.32689729114994287,9.806918678805232E-4,1.0
1425.2,0.3265966037642562,9.797898819670081E-4,1.0
1425.3,0.3262972351390743,9.788917377591133E-4,1.0
1425.4,0.32605661130001184,9.781699627637863E-4,1.0
1425.5,0.3259156937475944,9.777471423149109E-4,1.0
1425.6,0.32589151647167447,9.776746155694127E-4,1.0
1425.7,0.3259763567308116,9.779292158782482E-4,1.0
1425.8,0.3261435795590544,9.784308495000005E-4,1.0
1425.9,0.3263583377091265,9.79074975475669E-4,1.0
1426.0,0.32658893097586517,9.797668317332864E-4,1.0
1426.1,0.3268148686183977,9.804446017369628E-4,1.0
1426.2,0.3270296367590797,9.810889605432749E-4,1.0
1426.3,0.32723712174515607,9.817114332690835E-4,1.0
1426.4,0.3274449763837981,9.823349537327886E-4,1.0
1426.5,0.32765791624287127,9.829738410189748E-4,1.0
1426.6,0.3278734436699045,9.836204117164016E-4,1.0
1426.7,0.3280813982146454,9.842442814260721E-4,1.0
1426.8,0.3282666241218996,9.84799931757152E-4,1.0
1426.9,0.3284132563031709,9.85239865258336E-4,1.0
1427.0,0.3285083369374394,9.855249663814902E-4,1.0
1427.1,0.3285446228325391,9.856338147073984E-4,1.0
1427.2,0.3285209251058936,9.85562801361084E-4,1.0
1427.3,0.32844104018925907,9.853232186287642E-4,1.0
1427.4,0.32831219129358175,9.84936603344977E-4,1.0
1427.5,0.3281427405593348,9.844282176345587E-4,1.0
1427.6,0.32793929177965164,9.838179685175419E-4,1.0
1427.7,0.32770378313285,9.831114439293742E-4,1.0
1427.8,0.3274293710511589,9.822881547734141E-4,1.0
1427.9,0.32709844208935257,9.81295364908874E-4,1.0
1428.0,0.3266814939764428,9.800444822758436E-4,1.0
1428.1,0.32614239067647816,9.784272406250238E-4,1.0
1428.2,0.325447433862319,9.763423004187644E-4,1.0
1428.3,0.3245795196098435,9.73738613538444E-4,1.0
1428.4,0.3235515457964122,9.706547134555876E-4,1.0
1428.5,0.32241447452304484,9.672434534877539E-4,1.0
1428.6,0.3212538354009605,9.637615294195712E-4,1.0
1428.7,0.3201738005194223,9.60521399974823E-4,1.0
1428.8,0.3192719881276095,9.578160243108869E-4,1.0
1428.9,0.31861352701135753,9.558406309224665E-4,1.0
1429.0,0.31821470186477785,9.546441142447293E-4,1.0
1429.1,0.3180431730836749,9.541295585222542E-4,1.0
1429.2,0.3180353304549157,9.541060426272452E-4,1.0
1429.3,0.3181239072021496,9.543717605993152E-4,1.0
1429.4,0.3182634760222328,9.547905065119267E-4,1.0
1429.5,0.3184444359390664,9.553333511576056E-4,1.0
1429.6,0.31868911596574184,9.560673497617245E-4,1.0
1429.7,0.31903446137761116,9.571033879183233E-4,1.0
1429.8,0.31950942496211887,9.58528311457485E-4,1.0
1429.9,0.3201172636580873,9.603518410585821E-4,1.0
1430.0,0.32082917453722,9.624875383451581E-4,1.0
1430.1,0.3215903790855217,9.647711995057762E-4,1.0
1430.2,0.32233368046091077,9.670010767877102E-4,1.0
1430.3,0.3229949389479303,9.68984910286963E-4,1.0
1430.4,0.3235251605957079,9.705755510367453E-4,1.0
1430.5,0.32389720091718793,9.716916247271001E-4,1.0
1430.6,0.32410742333037257,9.723223047330976E-4,1.0
1430.7,0.3241741406231797,9.72522422671318E-4,1.0
1430.8,0.32413386847473624,9.724016417749226E-4,1.0
1430.9,0.32403524117395877,9.721057722344995E-4,1.0
1431.0,0.3239314986809206,9.717945358715951E-4,1.0
1431.1,0.32387105549112083,9.716132190078497E-4,1.0
1431.2,0.32388772981901764,9.716632193885744E-4,1.0
1431.3,0.3239941597861147,9.719824884086847E-4,1.0
1431.4,0.3241800950266707,9.725402924232185E-4,1.0
1431.5,0.3244165727626312,9.732497856020927E-4,1.0
1431.6,0.3246648593994748,9.739946108311415E-4,1.0
1431.7,0.3248870205914712,9.746610885486007E-4,1.0
1431.8,0.3250561915886414,9.751686593517661E-4,1.0
1431.9,0.3251605435088825,9.754817001521587E-4,1.0
1432.0,0.3252037828684616,9.756113868206739E-4,1.0
1432.1,0.32520035608927134,9.756011422723532E-4,1.0
1432.2,0.325168615921669,9.755058563314378E-4,1.0
1432.3,0.32512412773585436,9.753723861649632E-4,1.0
1432.4,0.32507521370986103,9.752257028594613E-4,1.0
1432.5,0.32502109457611794,9.750633034855127E-4,1.0
1432.6,0.32495255899231196,9.748577140271664E-4,1.0
1432.7,0.3248545910717869,9.745637653395534E-4,1.0
1432.8,0.32471012685286044,9.741304093040526E-4,1.0
1432.9,0.32450457005449174,9.735136991366744E-4,1.0
1433.0,0.32423064751268504,9.72691981587559E-4,1.0
1433.1,0.3238927550957894,9.71678295172751E-4,1.0
1433.2,0.3235099948499036,9.70530032645911E-4,1.0
1433.3,0.32311563550594213,9.693469619378448E-4,1.0
1433.4,0.32275340596336843,9.682602249085903E-4,1.0
1433.5,0.32246960270838615,9.67408821452409E-4,1.0
1433.6,0.3223036786594284,9.66911087743938E-4,1.0
1433.7,0.32227962127082704,9.668389102444053E-4,1.0
1433.8,0.32240043771615745,9.672013111412525E-4,1.0
1433.9,0.322647525479815,9.679425857029855E-4,1.0
1434.0,0.3229850482441449,9.689551661722362E-4,1.0
1434.1,0.32336739887502547,9.701022645458579E-4,1.0
1434.2,0.32374789125246767,9.71243716776371E-4,1.0
1434.3,0.32408638310595633,9.722592076286674E-4,1.0
1434.4,0.3243541314508545,9.730624733492732E-4,1.0
1434.5,0.3245353111611056,9.736059582792222E-4,1.0
1434.6,0.32462550638714077,9.73876565694809E-4,1.0
1434.7,0.32462850357010603,9.738855296745896E-4,1.0
1434.8,0.3245520054702222,9.736560750752687E-4,1.0
1434.9,0.3244043842185724,9.732131729833782E-4,1.0
1435.0,0.3241928630261028,9.725786512717605E-4,1.0
1435.1,0.32392373597704055,9.717712528072298E-4,1.0
1435.2,0.3236045959348977,9.70813853200525E-4,1.0
1435.3,0.3232468421855521,9.697405621409416E-4,1.0
1435.4,0.32286774849349376,9.686033008620143E-4,1.0
1435.5,0.3224901833647478,9.674705797806382E-4,1.0
1435.6,0.32213941305171134,9.664183016866446E-4,1.0
1435.7,0.3218381362200415,9.655144531279802E-4,1.0
1435.8,0.32160077931041126,9.648023988120258E-4,1.0
1435.9,0.32142988992834093,9.642897057347E-4,1.0
1436.0,0.32131628670334694,9.639488998800516E-4,1.0
1436.1,0.3212426658991099,9.63728001806885E-4,1.0
1436.2,0.3211896257512343,9.635689202696085E-4,1.0
1436.3,0.32114185065476775,9.634255548007786E-4,1.0
1436.4,0.3210923971358407,9.632772416807711E-4,1.0
1436.5,0.32104392269668225,9.631317807361484E-4,1.0
1436.6,0.3210071372710883,9.630214772187173E-4,1.0
1436.7,0.3209971966142535,9.629916166886687E-4,1.0
1436.8,0.3210293663780808,9.630881249904633E-4,1.0
1436.9,0.3211150058860087,9.633450536057353E-4,1.0
1437.0,0.32125858094065546,9.63775790296495E-4,1.0
1437.1,0.32145626513843534,9.643688099458814E-4,1.0
1437.2,0.32169637945639373,9.650891297496855E-4,1.0
1437.3,0.32196131044930454,9.658840135671198E-4,1.0
1437.4,0.3222306173293447,9.666919359005988E-4,1.0
1437.5,0.32248433885796546,9.674530592747033E-4,1.0
1437.6,0.32270596055702805,9.681179653853178E-4,1.0
1437.7,0.32288422300919295,9.686527191661298E-4,1.0
1437.8,0.3230142907592761,9.690429433248937E-4,1.0
1437.9,0.3230967932157004,9.692904422990978E-4,1.0
1438.0,0.32313681559889673,9.694105247035623E-4,1.0
1438.1,0.32314154115737204,9.694246109575033E-4,1.0
1438.2,0.3231178634119463,9.693536558188498E-4,1.0
1438.3,0.32306997841877105,9.692099993117154E-4,1.0
1438.4,0.3229976963562584,9.689931175671518E-4,1.0
1438.5,0.32289549241714244,9.686864796094596E-4,1.0
1438.6,0.32275366571922537,9.682610398158431E-4,1.0
1438.7,0.3225606071738219,9.676818735897541E-4,1.0
1438.8,0.3223045378518784,9.669136488810182E-4,1.0
1438.9,0.3219768458476746,9.659305796958506E-4,1.0
1439.0,0.32157359486091613,9.647207916714251E-4,1.0
1439.1,0.3210937558587849,9.632813162170351E-4,1.0
1439.2,0.3205347013108814,9.616041788831353E-4,1.0
1439.3,0.31988454239144326,9.59653640165925E-4,1.0
1439.4,0.31911397664168,9.573419811204076E-4,1.0
1439.5,0.31817202197935224,9.545161155983806E-4,1.0
1439.6,0.3169901927737033,9.509705705568194E-4,1.0
1439.7,0.31549837492456556,9.464951581321657E-4,1.0
1439.8,0.3136516206780696,9.409548947587609E-4,1.0
1439.9,0.3114616290383899,9.34384937863797E-4,1.0
1440.0,0.3090221818605101,9.270665468648076E-4,1.0
1440.1,0.306516556882757,9.195497259497643E-4,1.0
1440.2,0.3041992748825419,9.12597868591547E-4,1.0
1440.3,0.30235249066421627,9.070575470104814E-4,1.0
1440.4,0.30122731820722104,9.036819683387876E-4,1.0
1440.5,0.3009866344244993,9.029599605128169E-4,1.0
1440.6,0.30166749448811175,9.050025255419314E-4,1.0
1440.7,0.30317407845865846,9.095222922042012E-4,1.0
1440.8,0.30530132906826496,9.15904063731432E-4,1.0
1440.9,0.30778151795325276,9.233446326106787E-4,1.0
1441.0,0.3103375055954325,9.310125606134534E-4,1.0
1441.1,0.31272824855012654,9.38184792175889E-4,1.0
1441.2,0.31477684308811427,9.443305898457766E-4,1.0
